ID,FECHA CREACION, FECHA MODIFICACION,DENOMINACIÓN DE LAS GRATIFICACIONES,MONTO BRUTO DE LAS GRATIFICACIONES,MONTO NETO DE LAS GRATIFICACIONES,TIPO DE MONEDA DE LAS GRATIFICACIONES,PERIODICIDAD DE LAS GRATIFICACIONES
1569458523,24/06/2022,24/06/2022,AGUINALDO,8052.41,8052.41,PESOS,ANUAL
1569439107,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439109,24/06/2022,24/06/2022,AGUINALDO,17661.33,17661.33,PESOS,ANUAL
1569439153,24/06/2022,24/06/2022,AGUINALDO,9316.13,9316.13,PESOS,ANUAL
1569439154,24/06/2022,24/06/2022,AGUINALDO,22520.67,22520.67,PESOS,ANUAL
1569439199,24/06/2022,24/06/2022,AGUINALDO,6951.07,6951.07,PESOS,ANUAL
1569439200,24/06/2022,24/06/2022,AGUINALDO,12831.33,12831.33,PESOS,ANUAL
1569439252,24/06/2022,24/06/2022,AGUINALDO,19658,19658,PESOS,ANUAL
1569439254,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439306,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439308,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439361,24/06/2022,24/06/2022,AGUINALDO,19266.8,19266.8,PESOS,ANUAL
1569439363,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439423,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569439425,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439480,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439482,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439537,24/06/2022,24/06/2022,AGUINALDO,7329.32,7329.32,PESOS,ANUAL
1569439538,24/06/2022,24/06/2022,AGUINALDO,7329.32,7329.32,PESOS,ANUAL
1569439590,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569439592,24/06/2022,24/06/2022,AGUINALDO,13325.8,13325.8,PESOS,ANUAL
1569439646,24/06/2022,24/06/2022,AGUINALDO,13325.8,13325.8,PESOS,ANUAL
1569439648,24/06/2022,24/06/2022,AGUINALDO,12831.33,12831.33,PESOS,ANUAL
1569439700,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439702,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439754,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439755,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439811,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439813,24/06/2022,24/06/2022,AGUINALDO,10549.8,10549.8,PESOS,ANUAL
1569439862,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569439864,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439918,24/06/2022,24/06/2022,AGUINALDO,23151.39,23151.39,PESOS,ANUAL
1569439919,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439972,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439974,24/06/2022,24/06/2022,AGUINALDO,12572.6,12572.6,PESOS,ANUAL
1569440025,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440027,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440078,24/06/2022,24/06/2022,AGUINALDO,11179.4,11179.4,PESOS,ANUAL
1569440080,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569440124,24/06/2022,24/06/2022,AGUINALDO,4972.27,4972.27,PESOS,ANUAL
1569440126,24/06/2022,24/06/2022,AGUINALDO,12572.6,12572.6,PESOS,ANUAL
1569440182,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569440184,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440238,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440240,24/06/2022,24/06/2022,AGUINALDO,13762,13762,PESOS,ANUAL
1569440295,24/06/2022,24/06/2022,AGUINALDO,6586.16,6586.16,PESOS,ANUAL
1569440297,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569440353,24/06/2022,24/06/2022,AGUINALDO,5129.48,5129.48,PESOS,ANUAL
1569440354,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440407,24/06/2022,24/06/2022,AGUINALDO,5205.33,5205.33,PESOS,ANUAL
1569440409,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569440462,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440463,24/06/2022,24/06/2022,AGUINALDO,5796.8,5796.8,PESOS,ANUAL
1569440515,24/06/2022,24/06/2022,AGUINALDO,14124.4,14124.4,PESOS,ANUAL
1569440517,24/06/2022,24/06/2022,AGUINALDO,15546.67,15546.67,PESOS,ANUAL
1569440569,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440571,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440627,24/06/2022,24/06/2022,AGUINALDO,11856.4,11856.4,PESOS,ANUAL
1569440629,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569440690,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440692,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440747,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569440749,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569440806,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440808,24/06/2022,24/06/2022,AGUINALDO,9951,9951,PESOS,ANUAL
1569440865,24/06/2022,24/06/2022,AGUINALDO,13325.8,13325.8,PESOS,ANUAL
1569440866,24/06/2022,24/06/2022,AGUINALDO,8791.47,8791.47,PESOS,ANUAL
1569440868,24/06/2022,24/06/2022,AGUINALDO,14124.4,14124.4,PESOS,ANUAL
1569440926,24/06/2022,24/06/2022,AGUINALDO,11856.4,11856.4,PESOS,ANUAL
1569440928,24/06/2022,24/06/2022,AGUINALDO,6182,6182,PESOS,ANUAL
1569440985,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569440986,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441045,24/06/2022,24/06/2022,AGUINALDO,8347.4,8347.4,PESOS,ANUAL
1569441046,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441094,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569441095,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441142,24/06/2022,24/06/2022,AGUINALDO,6586.16,6586.16,PESOS,ANUAL
1569441143,24/06/2022,24/06/2022,AGUINALDO,6272,6272,PESOS,ANUAL
1569441198,24/06/2022,24/06/2022,AGUINALDO,11179.4,11179.4,PESOS,ANUAL
1569441200,24/06/2022,24/06/2022,AGUINALDO,12572.6,12572.6,PESOS,ANUAL
1569441202,24/06/2022,24/06/2022,AGUINALDO,6272,6272,PESOS,ANUAL
1569441255,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441257,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441314,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441316,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441375,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441377,24/06/2022,24/06/2022,AGUINALDO,12831.33,12831.33,PESOS,ANUAL
1569441428,24/06/2022,24/06/2022,AGUINALDO,4713.07,4713.07,PESOS,ANUAL
1569441430,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441479,24/06/2022,24/06/2022,AGUINALDO,11856.4,11856.4,PESOS,ANUAL
1569441481,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441551,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441552,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441597,24/06/2022,24/06/2022,AGUINALDO,6598.29,6598.29,PESOS,ANUAL
1569441598,24/06/2022,24/06/2022,AGUINALDO,10549.8,10549.8,PESOS,ANUAL
1569441639,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441640,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569441687,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441689,24/06/2022,24/06/2022,AGUINALDO,14124.4,14124.4,PESOS,ANUAL
1569441742,24/06/2022,24/06/2022,AGUINALDO,9951,9951,PESOS,ANUAL
1569441743,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441793,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441795,24/06/2022,24/06/2022,AGUINALDO,7033.2,7033.2,PESOS,ANUAL
1569458060,24/06/2022,24/06/2022,AGUINALDO,7742.12,7742.12,PESOS,ANUAL
1569458061,24/06/2022,24/06/2022,AGUINALDO,9342.47,9342.47,PESOS,ANUAL
1569458097,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569458098,24/06/2022,24/06/2022,AGUINALDO,7742.12,7742.12,PESOS,ANUAL
1569458138,24/06/2022,24/06/2022,AGUINALDO,7359.49,7359.49,PESOS,ANUAL
1569458139,24/06/2022,24/06/2022,AGUINALDO,10077.19,10077.19,PESOS,ANUAL
1569458140,24/06/2022,24/06/2022,AGUINALDO,16092.92,16092.92,PESOS,ANUAL
1569458174,24/06/2022,24/06/2022,AGUINALDO,6899.76,6899.76,PESOS,ANUAL
1569458175,24/06/2022,24/06/2022,AGUINALDO,9915.53,9915.53,PESOS,ANUAL
1569458209,24/06/2022,24/06/2022,AGUINALDO,19823.79,19823.79,PESOS,ANUAL
1569458210,24/06/2022,24/06/2022,AGUINALDO,13085.19,13085.19,PESOS,ANUAL
1569458211,24/06/2022,24/06/2022,AGUINALDO,13220.67,13220.67,PESOS,ANUAL
1569458245,24/06/2022,24/06/2022,AGUINALDO,9342.47,9342.47,PESOS,ANUAL
1569458246,24/06/2022,24/06/2022,AGUINALDO,9656.64,9656.64,PESOS,ANUAL
1569458279,24/06/2022,24/06/2022,AGUINALDO,7373.65,7373.65,PESOS,ANUAL
1569458280,24/06/2022,24/06/2022,AGUINALDO,9595.8,9595.8,PESOS,ANUAL
1569458313,24/06/2022,24/06/2022,AGUINALDO,6638.43,6638.43,PESOS,ANUAL
1569458314,24/06/2022,24/06/2022,AGUINALDO,7742.12,7742.12,PESOS,ANUAL
1569458351,24/06/2022,24/06/2022,AGUINALDO,7373.65,7373.65,PESOS,ANUAL
1569458352,24/06/2022,24/06/2022,AGUINALDO,8180.23,8180.23,PESOS,ANUAL
1569458387,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569458388,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569458421,24/06/2022,24/06/2022,AGUINALDO,12212.84,12212.84,PESOS,ANUAL
1569458422,24/06/2022,24/06/2022,AGUINALDO,11130.63,11130.63,PESOS,ANUAL
1569458457,24/06/2022,24/06/2022,AGUINALDO,6223.73,6223.73,PESOS,ANUAL
1569458458,24/06/2022,24/06/2022,AGUINALDO,11273.37,11273.37,PESOS,ANUAL
1569458491,24/06/2022,24/06/2022,AGUINALDO,8052.41,8052.41,PESOS,ANUAL
1569458492,24/06/2022,24/06/2022,AGUINALDO,18033.01,18033.01,PESOS,ANUAL
1569439059,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439061,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439110,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439112,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439156,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439157,24/06/2022,24/06/2022,AGUINALDO,14978,14978,PESOS,ANUAL
1569439158,24/06/2022,24/06/2022,AGUINALDO,17694,17694,PESOS,ANUAL
1569439202,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569439203,24/06/2022,24/06/2022,AGUINALDO,13762,13762,PESOS,ANUAL
1569439256,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439257,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439309,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439311,24/06/2022,24/06/2022,AGUINALDO,17694,17694,PESOS,ANUAL
1569439365,24/06/2022,24/06/2022,AGUINALDO,5487.07,5487.07,PESOS,ANUAL
1569439366,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439427,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439428,24/06/2022,24/06/2022,AGUINALDO,4948.53,4948.53,PESOS,ANUAL
1569439483,24/06/2022,24/06/2022,AGUINALDO,8848,8848,PESOS,ANUAL
1569439485,24/06/2022,24/06/2022,AGUINALDO,12831.33,12831.33,PESOS,ANUAL
1569439540,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439542,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439593,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439595,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439649,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439651,24/06/2022,24/06/2022,AGUINALDO,12831.33,12831.33,PESOS,ANUAL
1569439704,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439706,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439757,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439759,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439814,24/06/2022,24/06/2022,AGUINALDO,12572.6,12572.6,PESOS,ANUAL
1569439816,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439865,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439866,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569439921,24/06/2022,24/06/2022,AGUINALDO,6586.16,6586.16,PESOS,ANUAL
1569439922,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569439975,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439977,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440029,24/06/2022,24/06/2022,AGUINALDO,9380.8,9380.8,PESOS,ANUAL
1569440030,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569440128,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440129,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440186,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440187,24/06/2022,24/06/2022,AGUINALDO,13378.72,13378.72,PESOS,ANUAL
1569440241,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569440243,24/06/2022,24/06/2022,AGUINALDO,4948.53,4948.53,PESOS,ANUAL
1569440299,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569440301,24/06/2022,24/06/2022,AGUINALDO,12831.33,12831.33,PESOS,ANUAL
1569440356,24/06/2022,24/06/2022,AGUINALDO,6586.16,6586.16,PESOS,ANUAL
1569440358,24/06/2022,24/06/2022,AGUINALDO,15546.67,15546.67,PESOS,ANUAL
1569440411,24/06/2022,24/06/2022,AGUINALDO,15454.67,15454.67,PESOS,ANUAL
1569440413,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440465,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440466,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440518,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440520,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440573,24/06/2022,24/06/2022,AGUINALDO,8848,8848,PESOS,ANUAL
1569440574,24/06/2022,24/06/2022,AGUINALDO,16059.87,16059.87,PESOS,ANUAL
1569440576,24/06/2022,24/06/2022,AGUINALDO,11856.4,11856.4,PESOS,ANUAL
1569440630,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440632,24/06/2022,24/06/2022,AGUINALDO,13762,13762,PESOS,ANUAL
1569440694,24/06/2022,24/06/2022,AGUINALDO,9951,9951,PESOS,ANUAL
1569440695,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440750,24/06/2022,24/06/2022,AGUINALDO,8115.52,8115.52,PESOS,ANUAL
1569440752,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569440809,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440811,24/06/2022,24/06/2022,AGUINALDO,13762,13762,PESOS,ANUAL
1569440870,24/06/2022,24/06/2022,AGUINALDO,13762,13762,PESOS,ANUAL
1569440872,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440929,24/06/2022,24/06/2022,AGUINALDO,9380.8,9380.8,PESOS,ANUAL
1569440931,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569440988,24/06/2022,24/06/2022,AGUINALDO,15546.67,15546.67,PESOS,ANUAL
1569440990,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569441048,24/06/2022,24/06/2022,AGUINALDO,7033.2,7033.2,PESOS,ANUAL
1569441050,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441096,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441097,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441145,24/06/2022,24/06/2022,AGUINALDO,8848,8848,PESOS,ANUAL
1569441147,24/06/2022,24/06/2022,AGUINALDO,14769.72,14769.72,PESOS,ANUAL
1569441148,24/06/2022,24/06/2022,AGUINALDO,6586.16,6586.16,PESOS,ANUAL
1569441203,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441205,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441258,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441260,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569441318,24/06/2022,24/06/2022,AGUINALDO,12572.6,12572.6,PESOS,ANUAL
1569441319,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441378,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441380,24/06/2022,24/06/2022,AGUINALDO,6272,6272,PESOS,ANUAL
1569441431,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441433,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441482,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569441484,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441554,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569441555,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441599,24/06/2022,24/06/2022,AGUINALDO,6272,6272,PESOS,ANUAL
1569441600,24/06/2022,24/06/2022,AGUINALDO,6272,6272,PESOS,ANUAL
1569441642,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441643,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441690,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441692,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441745,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441746,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441796,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569441798,24/06/2022,24/06/2022,AGUINALDO,6272,6272,PESOS,ANUAL
1569458062,24/06/2022,24/06/2022,AGUINALDO,6995.8,6995.8,PESOS,ANUAL
1569458063,24/06/2022,24/06/2022,AGUINALDO,7373.65,7373.65,PESOS,ANUAL
1569458099,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569458100,24/06/2022,24/06/2022,AGUINALDO,16424.11,16424.11,PESOS,ANUAL
1569458141,24/06/2022,24/06/2022,AGUINALDO,8473.43,8473.43,PESOS,ANUAL
1569458142,24/06/2022,24/06/2022,AGUINALDO,10072.92,10072.92,PESOS,ANUAL
1569458143,24/06/2022,24/06/2022,AGUINALDO,9546.76,9546.76,PESOS,ANUAL
1569458176,24/06/2022,24/06/2022,AGUINALDO,6322.52,6322.52,PESOS,ANUAL
1569458177,24/06/2022,24/06/2022,AGUINALDO,8180.23,8180.23,PESOS,ANUAL
1569458212,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569458213,24/06/2022,24/06/2022,AGUINALDO,8473.43,8473.43,PESOS,ANUAL
1569458247,24/06/2022,24/06/2022,AGUINALDO,6223.73,6223.73,PESOS,ANUAL
1569458248,24/06/2022,24/06/2022,AGUINALDO,9342.47,9342.47,PESOS,ANUAL
1569458281,24/06/2022,24/06/2022,AGUINALDO,8587.15,8587.15,PESOS,ANUAL
1569458282,24/06/2022,24/06/2022,AGUINALDO,5363.01,5363.01,PESOS,ANUAL
1569458315,24/06/2022,24/06/2022,AGUINALDO,22451.45,22451.45,PESOS,ANUAL
1569458316,24/06/2022,24/06/2022,AGUINALDO,7790.08,7790.08,PESOS,ANUAL
1569458353,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569458354,24/06/2022,24/06/2022,AGUINALDO,16092.92,16092.92,PESOS,ANUAL
1569458389,24/06/2022,24/06/2022,AGUINALDO,8589.65,8589.65,PESOS,ANUAL
1569458390,24/06/2022,24/06/2022,AGUINALDO,8180.23,8180.23,PESOS,ANUAL
1569458423,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569458424,24/06/2022,24/06/2022,AGUINALDO,7621.15,7621.15,PESOS,ANUAL
1569458459,24/06/2022,24/06/2022,AGUINALDO,9915.53,9915.53,PESOS,ANUAL
1569458460,24/06/2022,24/06/2022,AGUINALDO,10669.61,10669.61,PESOS,ANUAL
1569458493,24/06/2022,24/06/2022,AGUINALDO,9915.53,9915.53,PESOS,ANUAL
1569458494,24/06/2022,24/06/2022,AGUINALDO,9915.53,9915.53,PESOS,ANUAL
1569439062,24/06/2022,24/06/2022,AGUINALDO,12572.6,12572.6,PESOS,ANUAL
1569439063,24/06/2022,24/06/2022,AGUINALDO,7373.33,7373.33,PESOS,ANUAL
1569439065,24/06/2022,24/06/2022,AGUINALDO,13325.8,13325.8,PESOS,ANUAL
1569439113,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569439115,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439160,24/06/2022,24/06/2022,AGUINALDO,15454.67,15454.67,PESOS,ANUAL
1569439161,24/06/2022,24/06/2022,AGUINALDO,7458.4,7458.4,PESOS,ANUAL
1569439205,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439206,24/06/2022,24/06/2022,AGUINALDO,9951,9951,PESOS,ANUAL
1569439259,24/06/2022,24/06/2022,AGUINALDO,0,0,NO APLICA,NO APLICA
1569439261,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439313,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439314,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439368,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439370,24/06/2022,24/06/2022,AGUINALDO,13325.8,13325.8,PESOS,ANUAL
1569439430,24/06/2022,24/06/2022,AGUINALDO,6115.72,6115.72,PESOS,ANUAL
1569439432,24/06/2022,24/06/2022,AGUINALDO,6115.72,6115.72,PESOS,ANUAL
1569439487,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439489,24/06/2022,24/06/2022,AGUINALDO,11471.33,11471.33,PESOS,ANUAL
1569439544,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439545,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439596,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569439598,24/06/2022,24/06/2022,AGUINALDO,4480,4480,PESOS,ANUAL
1569439653,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439654,24/06/2022,24/06/2022,AGUINALDO,6586.16,6586.16,PESOS,ANUAL
1569439707,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439709,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439760,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439762,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439817,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439819,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439868,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
1569439869,24/06/2022,24/06/2022,AGUINALDO,4704.4,4704.4,PESOS,ANUAL
